"会話ID","name","text","charId","演出備考"
"FIRE_VOLCANO_SHAO_JOIN","シャオ","一人で入って、押し返された。
魔物だけじゃない。兵士もいた。","105","種別=会話; 行=2/4; 参照=fire_volcano_entrance:actions[0]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_SHAO_JOIN","シャオ","ここは、私が立ち方を覚えた里。
今度は私が守りたい。","105","種別=会話; 行=3/4; 参照=fire_volcano_entrance:actions[0]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_SHAO_JOIN","システム","[N:105]が同行を申し出ている。","","種別=会話; 行=4/4; 参照=fire_volcano_entrance:actions[0]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_SHAO_REFUSE","シャオ","そんなこと言わないで、頼む。火のプリズムを見捨てたら、この里は二度と剣を打てなくなる。","105","種別=会話; 行=1/2; 参照=fire_volcano_entrance:actions[1].no[0]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_SHAO_REFUSE","シャオ","私は自分の足で進む。だから、あなたの背中を追わせて。","105","種別=会話; 行=2/2; 参照=fire_volcano_entrance:actions[1].no[0]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_SHAO_JOINED","システム","[N:105]が仲間に加わった！","","種別=会話; 行=1/1; 参照=fire_volcano_entrance:actions[1].yes[1]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}] || 参照=fire_volcano_entrance:actions[1].no[2]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_CURSED_FLAMES","システム","火山道へ踏み込んだ瞬間、
黒ずんだ炎が道を塞いだ。","","種別=会話; 行=1/3; 参照=fire_volcano_entrance:actions[1].yes[5]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}] || 参照=fire_volcano_entrance:actions[1].no[6]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_CURSED_FLAMES","シャオ","前に来た時よりひどい。
火が、生き物みたいに怒ってる。","105","種別=会話; 行=2/3; 参照=fire_volcano_entrance:actions[1].yes[5]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}] || 参照=fire_volcano_entrance:actions[1].no[6]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VOLCANO_CURSED_FLAMES","シャオ","このままじゃ鎧ごと焼かれてしまいます。
長なら昔の鎮め方を知ってるかもしれません。","105","種別=会話; 行=3/3; 参照=fire_volcano_entrance:actions[1].yes[5]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}] || 参照=fire_volcano_entrance:actions[1].no[6]; event=fire_volcano_entrance; actions=[CONV(value=""FIRE_VOLCANO_SHAO_JOIN"") -> CHOICE(text=""同行を許可しますか？""){yes:[ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}{no:[CONV(value=""FIRE_VOLCANO_SHAO_REFUSE"") -> ALLY(value=105) -> CONV(value=""FIRE_VOLCANO_SHAO_JOINED"") -> FLAG(key=""shaoJoinedAtVolcano"") -> STEP(value=2) -> SUB(value=3) -> CONV(value=""FIRE_VOLCANO_CURSED_FLAMES"")]}]"
"FIRE_VILLAGE_HOLY_WATER_BRIEFING","里の長","黒い炎？さらに悪化しているようですな…
火山そのものの火ではないのかもしれません。","","種別=会話; 行=1/4; 参照=fire_village_holy_water_briefing:actions[0]; event=fire_village_holy_water_briefing; actions=[CONV(value=""FIRE_VILLAGE_HOLY_WATER_BRIEFING"") -> FLAG(key=""windHoleRouteKnown"") -> SUB(value=4) -> LOG(value=""森の風穴で、妖精の泉を探そう。"")]"
"FIRE_VILLAGE_HOLY_WATER_BRIEFING","里の長","…妖精の泉の聖水ならあるいは、火を鎮めることも可能かもしれません…","","種別=会話; 行=2/4; 参照=fire_village_holy_water_briefing:actions[0]; event=fire_village_holy_water_briefing; actions=[CONV(value=""FIRE_VILLAGE_HOLY_WATER_BRIEFING"") -> FLAG(key=""windHoleRouteKnown"") -> SUB(value=4) -> LOG(value=""森の風穴で、妖精の泉を探そう。"")]"
"FIRE_VILLAGE_HOLY_WATER_BRIEFING","里の長","噂では、北西の森の奥、風の抜ける洞窟の奥にあるといわれております。","","種別=会話; 行=3/4; 参照=fire_village_holy_water_briefing:actions[0]; event=fire_village_holy_water_briefing; actions=[CONV(value=""FIRE_VILLAGE_HOLY_WATER_BRIEFING"") -> FLAG(key=""windHoleRouteKnown"") -> SUB(value=4) -> LOG(value=""森の風穴で、妖精の泉を探そう。"")]"
"FIRE_VILLAGE_HOLY_WATER_BRIEFING","里の長","手伝いたいのだが、この里にもう動けるものは…
何から何まで申し訳ない。","","種別=会話; 行=4/4; 参照=fire_village_holy_water_briefing:actions[0]; event=fire_village_holy_water_briefing; actions=[CONV(value=""FIRE_VILLAGE_HOLY_WATER_BRIEFING"") -> FLAG(key=""windHoleRouteKnown"") -> SUB(value=4) -> LOG(value=""森の風穴で、妖精の泉を探そう。"")]"
"FIRE_VOLCANO_WAITING_FOR_HOLY_WATER","シャオ","黒い炎がひどい。このままじゃ奥に入るのは無理そうだ。","105","種別=会話; 行=1/1; 参照=fire_volcano_waiting_for_holy_water:actions[0]; event=fire_volcano_waiting_for_holy_water; actions=[CONV(value=""FIRE_VOLCANO_WAITING_FOR_HOLY_WATER"")]"
"FOREST_WIND_HOLE_ENTRY","シャオ","風が奥へ吸い込まれてる。
泉は、この風の帰る場所にある。","105","種別=会話; 行=1/2; 参照=forest_wind_hole_entry:actions[0]; event=forest_wind_hole_entry; actions=[CONV(value=""FOREST_WIND_HOLE_ENTRY"") -> FLAG(key=""forestWindHoleEntered"") -> START_FIXED_DUNGEON(value=""FOREST_WIND_HOLE"")]"
"FOREST_WIND_HOLE_ENTRY","システム","岩肌の隙間から、
小さな泣き声が聞こえた。","","種別=会話; 行=2/2; 参照=forest_wind_hole_entry:actions[0]; event=forest_wind_hole_entry; actions=[CONV(value=""FOREST_WIND_HOLE_ENTRY"") -> FLAG(key=""forestWindHoleEntered"") -> START_FIXED_DUNGEON(value=""FOREST_WIND_HOLE"")]"
"FOREST_HOLY_WATER_CLEAR","システム","魔物は、闇につつまれ跡形もなく消え去った。","","種別=会話; 行=1/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","泉の妖精","名も知らぬ人。ありがとうございます。
…人と関わることは、もう無いと思っていました。","","種別=会話; 行=2/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","シャオ","妖精様。お願いします。
泉の水を少し分けてもらえませんか。","105","種別=会話; 行=3/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","泉の妖精","……自らの欲ではなく、里のためなのですね。
なら、この雫をお持ちなさい。","","種別=会話; 行=4/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","泉の妖精","水の加護の一端を、勇敢で誠実なあなたに。
火を恐れずに、助けてあげてくださいね。","","種別=会話; 行=5/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","システム","「妖精の聖水」を手に入れた！","","種別=会話; 行=6/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","泉の妖精","…一つだけあなたに助言を。体験したことだけが、
真実とは限らない。それを、覚えておいてね。","","種別=会話; 行=7/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FOREST_HOLY_WATER_CLEAR","シャオ","……？
分かった。覚えておく。","105","種別=会話; 行=8/8; 参照=quest_fire_holy_water_clear:actions[0]; event=quest_fire_holy_water_clear; actions=[CONV(value=""FOREST_HOLY_WATER_CLEAR"") -> FLAG(key=""forestHolyWaterObtained"") -> ITEM(id=301,count=1) -> SUB(value=5) -> LOG(value=""妖精の聖水を得た。イグナ火山へ戻ろう。"")]"
"FIRE_VOLCANO_HOLY_WATER_USED","システム","聖水を振りまくと、
黒い炎が白い蒸気へ変わった。","","種別=会話; 行=1/2; 参照=fire_volcano_holy_water_used:actions[0]; event=fire_volcano_holy_water_used; actions=[CONV(value=""FIRE_VOLCANO_HOLY_WATER_USED"") -> FLAG(key=""volcanoCursedFlamesPurified"") -> SUB(value=6) -> START_FIXED_DUNGEON(value=""IGNIS_VOLCANO"")]"
"FIRE_VOLCANO_HOLY_WATER_USED","シャオ","道が見える……。
今なら、火山の心臓まで行ける。","105","種別=会話; 行=2/2; 参照=fire_volcano_holy_water_used:actions[0]; event=fire_volcano_holy_water_used; actions=[CONV(value=""FIRE_VOLCANO_HOLY_WATER_USED"") -> FLAG(key=""volcanoCursedFlamesPurified"") -> SUB(value=6) -> START_FIXED_DUNGEON(value=""IGNIS_VOLCANO"")]"
"FIRE_VOLCANO_SOLDIERS","システム","火のプリズムの間。弱々しい赤光の前に、王国軍の兵士たちが立ちふさがる。","","種別=会話; 行=1/3; 参照=fire_volcano_soldiers_encounter:actions[0].else[0]; event=fire_volcano_soldiers_encounter; actions=[IF_FLAG(key=""fireVolcanoSoldiersCleared""){then:[CONV(value=""FIRE_VOLCANO_GLAD_RETRY"") -> BOSS(value=301010,winEventId=""fire_volcano_glad_clear"")]}{else:[CONV(value=""FIRE_VOLCANO_SOLDIERS"") -> BOSS(value=[301002,301001,301001,301001],winEventId=""fire_volcano_soldiers_clear"",deferFixedBossDefeat=true)]}]"
"FIRE_VOLCANO_SOLDIERS","ブロンズリーダー","侵入者だ！　プリズム調整の邪魔をさせるな。ここで斬り捨てろ！","","種別=会話; 行=2/3; 参照=fire_volcano_soldiers_encounter:actions[0].else[0]; event=fire_volcano_soldiers_encounter; actions=[IF_FLAG(key=""fireVolcanoSoldiersCleared""){then:[CONV(value=""FIRE_VOLCANO_GLAD_RETRY"") -> BOSS(value=301010,winEventId=""fire_volcano_glad_clear"")]}{else:[CONV(value=""FIRE_VOLCANO_SOLDIERS"") -> BOSS(value=[301002,301001,301001,301001],winEventId=""fire_volcano_soldiers_clear"",deferFixedBossDefeat=true)]}]"
